"","time","iraq","barack.obama","afghanistan","new.york","california","gop","george.w.bush","wall.street","john.mccain","supreme.court","iran","china","mitt.romney","republican.party","texas","hillary.clinton","israel","middle.east","florida","tea.party","europe","bill.clinton","medicare","sarah.palin","washington.post","christian","democratic.party","russia","pakistan","ohio","vietnam","british","ronald.reagan","massachusetts","social.security","chicago","arizona","new.york.city","d.c.","reagan","pentagon","virginia","jewish","european","fox.news","world.war.ii","iowa","syria","pennsylvania"
"896","2009-06-25",13,4,6,10,9,3,0,6,3,2,14,2,1,5,1,0,2,4,1,0,4,5,0,2,2,1,1,0,1,0,3,1,1,0,0,5,2,3,2,2,5,1,1,3,1,1,0,0,1
"897","2009-06-26",1,2,2,2,2,3,0,0,0,4,2,1,0,0,0,0,1,0,1,0,2,0,3,3,2,1,1,0,3,1,0,1,1,0,0,1,0,0,1,2,0,3,0,1,1,0,0,0,1
"898","2009-06-27",2,3,3,5,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"899","2009-06-28",1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"900","2009-06-29",5,8,3,14,11,3,0,1,5,6,12,1,0,4,1,1,0,1,2,0,6,4,1,1,1,3,3,2,1,2,2,4,1,2,0,2,1,2,0,1,1,0,1,5,1,1,1,0,1
"901","2009-06-30",9,3,2,6,4,1,0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,2,1,2,0,1,1,0,0,0,0,2,1,2,0,0,0,1,0,2,0,0,1,1,0,2,1
"902","2009-07-01",6,1,3,15,13,2,0,3,0,4,1,2,0,3,3,2,0,0,2,0,4,2,2,1,2,0,0,0,2,1,3,4,0,2,0,0,6,2,3,0,3,2,0,1,1,0,1,0,0
"903","2009-07-02",6,5,3,9,9,3,0,6,2,3,8,3,0,3,1,0,6,2,0,0,4,2,0,3,4,3,1,2,1,3,3,4,3,1,0,4,1,1,2,5,3,1,1,2,2,1,0,1,0
"904","2009-07-03",4,1,4,4,2,7,0,2,3,2,3,3,2,2,0,1,1,1,1,0,1,0,2,6,0,1,0,1,3,0,1,2,0,2,0,0,2,0,1,0,1,1,0,0,2,0,1,0,0
"905","2009-07-04",2,2,1,4,2,2,0,0,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","2009-07-05",1,1,0,5,2,1,0,1,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"907","2009-07-06",4,8,0,12,1,4,0,1,7,2,3,3,0,5,0,2,0,3,1,1,3,2,1,15,3,6,1,2,0,1,11,1,7,1,1,1,2,1,3,12,4,4,4,1,3,3,1,0,1
"908","2009-07-07",4,2,2,4,3,4,0,2,2,2,1,1,1,2,3,1,1,1,2,0,5,0,4,4,4,6,3,3,0,3,7,2,0,2,1,1,1,0,0,1,2,1,1,2,0,0,0,0,2
"909","2009-07-08",7,9,2,18,13,1,2,5,0,3,7,3,0,0,5,2,5,1,0,0,4,3,2,5,3,10,0,3,2,2,19,3,0,2,0,0,1,3,2,2,8,1,4,2,4,5,0,0,2
"910","2009-07-09",4,5,2,14,5,5,0,2,3,12,2,3,1,3,4,2,0,0,2,1,2,3,2,8,1,2,2,1,2,1,7,3,0,6,2,0,1,3,2,2,1,2,0,0,2,0,1,0,0
"911","2009-07-10",3,6,3,4,4,1,0,3,2,4,2,2,0,3,2,0,7,2,0,0,3,2,0,2,1,4,1,1,1,1,0,2,1,0,0,4,0,0,0,3,1,1,1,2,1,1,1,1,1
"912","2009-07-11",3,2,3,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0
"913","2009-07-12",3,1,1,2,0,2,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"914","2009-07-13",5,4,0,14,6,2,0,5,3,11,5,2,0,1,2,1,3,1,4,0,2,0,4,4,4,2,1,2,0,1,1,1,0,0,0,1,0,0,1,2,0,0,1,2,1,0,0,0,1
"915","2009-07-14",1,5,2,13,9,7,0,5,0,9,4,1,0,1,2,2,9,1,0,0,2,2,3,2,4,9,1,0,1,0,0,1,2,1,2,6,0,3,1,3,1,1,2,2,1,0,5,1,2
"916","2009-07-15",3,1,2,10,7,4,0,2,1,13,2,0,0,1,4,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,1,1,1,2,2,7,1,2,2,5,2,1,0,0,0,2,0,0,0
"917","2009-07-16",4,9,2,7,2,4,0,3,3,14,4,0,1,4,2,2,1,1,5,0,1,5,5,5,1,6,3,2,0,0,2,1,2,0,3,2,2,0,0,5,0,5,2,1,1,1,0,0,3
"918","2009-07-17",7,7,4,7,18,3,0,3,1,6,5,0,1,3,4,4,8,4,0,0,5,2,3,6,4,5,2,0,2,2,3,0,4,0,0,3,0,0,2,5,0,1,3,4,0,0,0,1,3
"919","2009-07-18",1,1,1,3,6,0,0,4,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0
"920","2009-07-19",1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","2009-07-20",7,6,4,7,8,3,0,4,4,7,8,0,0,0,2,1,3,1,2,0,3,3,4,4,2,1,0,3,1,0,2,0,1,2,5,2,0,0,0,2,0,2,0,2,3,2,3,1,0
"922","2009-07-21",7,7,4,13,20,9,0,6,4,7,2,8,0,2,7,0,4,2,4,0,8,2,4,3,4,6,1,2,2,1,2,4,3,4,1,2,2,0,6,8,4,1,2,6,3,3,2,0,3
"923","2009-07-22",4,9,5,14,14,1,0,2,4,2,2,6,0,2,2,0,1,1,0,0,8,1,5,1,4,3,0,1,4,5,0,0,0,4,0,4,1,4,2,2,2,0,1,4,1,0,0,0,2
"924","2009-07-23",7,7,2,6,7,1,0,4,0,2,2,2,1,2,0,1,5,2,1,0,11,0,3,0,1,3,1,3,2,1,2,0,1,0,0,3,0,0,0,3,0,4,6,6,1,1,0,0,3
"925","2009-07-24",2,3,0,8,3,0,0,2,0,2,3,2,0,1,2,0,4,0,1,0,2,2,1,0,3,0,1,0,0,3,2,1,0,6,0,3,0,1,0,1,0,1,2,2,1,0,1,0,3
"926","2009-07-25",1,1,1,3,2,0,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"927","2009-07-26",2,3,1,4,1,2,0,1,0,0,0,0,0,2,1,0,2,0,1,0,2,1,0,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"928","2009-07-27",3,5,2,10,2,0,0,5,2,2,5,0,0,0,1,0,9,1,0,0,0,0,2,3,5,0,2,0,0,0,1,1,1,1,1,1,1,1,1,4,1,4,3,0,2,1,0,2,0
"929","2009-07-28",12,10,12,15,1,4,0,4,2,1,8,3,0,2,1,2,0,0,1,0,2,2,4,5,3,1,2,4,6,3,2,5,1,4,0,0,0,1,0,5,1,3,1,2,3,0,0,0,2
"930","2009-07-29",3,5,3,8,6,3,0,6,1,2,3,3,0,3,3,4,1,1,3,0,5,0,3,1,3,5,2,0,1,2,0,1,0,3,0,1,3,0,3,2,1,2,2,3,0,2,4,0,0
"931","2009-07-30",6,8,2,15,1,2,0,8,0,2,4,9,1,2,1,1,2,1,1,0,6,1,11,3,3,1,1,3,4,1,5,1,1,0,2,2,1,1,1,3,4,2,1,5,0,1,0,1,5
"932","2009-07-31",3,11,3,11,7,0,0,4,1,2,2,1,0,1,2,1,4,3,3,0,4,0,3,1,2,0,2,1,1,0,2,1,2,0,0,1,1,1,0,2,0,4,1,2,0,1,0,0,0
"933","2009-08-01",3,2,4,5,3,2,0,1,1,0,0,0,0,1,2,0,5,0,1,0,3,1,8,3,0,4,1,1,2,0,3,3,1,1,2,3,2,1,1,4,0,1,2,0,0,0,0,0,0
"934","2009-08-02",4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0
"935","2009-08-03",6,6,3,7,6,1,0,2,0,3,2,0,0,1,2,2,1,0,3,0,1,2,4,1,3,3,1,2,4,0,2,4,2,1,0,6,0,0,1,3,3,1,0,1,3,0,1,0,4
"936","2009-08-04",3,5,1,7,5,4,0,2,1,0,4,4,0,0,2,1,1,0,4,0,5,2,3,3,3,2,2,0,0,0,1,1,0,2,1,3,0,1,0,0,0,2,0,3,0,0,3,0,1
"937","2009-08-05",6,6,2,13,6,2,0,3,1,5,0,2,1,5,3,0,0,1,4,0,3,9,4,1,1,1,6,1,2,1,0,2,1,1,1,0,0,2,0,3,0,2,1,2,0,0,2,1,2
"938","2009-08-06",8,8,4,16,9,4,0,6,0,7,6,8,0,2,8,3,7,0,2,1,8,6,2,1,3,3,0,7,7,2,7,3,2,1,0,4,1,1,3,7,6,1,9,4,1,6,2,0,2
"939","2009-08-07",5,8,2,4,2,5,0,4,2,4,4,2,1,0,2,2,6,0,2,3,0,2,2,2,3,7,1,0,0,1,5,0,0,1,5,2,1,0,0,1,0,3,0,0,3,1,1,2,1
"940","2009-08-08",0,3,1,5,2,2,0,1,1,3,1,1,0,2,0,0,6,1,3,1,0,2,4,2,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0
"941","2009-08-09",2,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"942","2009-08-10",8,11,3,14,4,8,0,2,4,12,5,2,0,2,2,2,3,1,2,1,2,7,3,4,4,0,2,3,2,3,6,1,4,0,1,4,0,2,0,5,3,3,9,1,4,2,3,1,2
"943","2009-08-11",3,9,2,17,10,10,0,3,1,6,1,1,1,2,2,3,0,2,3,3,2,2,7,4,4,5,2,1,1,3,2,2,1,1,2,0,1,0,2,4,0,3,1,2,4,2,1,0,1
"944","2009-08-12",6,7,1,7,11,5,0,5,0,1,1,1,0,1,2,1,4,3,3,1,3,6,6,4,4,4,2,1,0,2,0,0,3,2,1,2,2,0,0,5,1,7,5,2,4,5,4,0,1
"945","2009-08-13",9,7,6,14,5,1,0,2,2,5,2,1,0,3,0,3,6,2,2,0,1,2,7,3,1,10,4,0,3,8,2,2,0,0,0,2,2,0,1,1,3,1,2,0,8,4,1,0,1
"946","2009-08-14",3,9,3,16,9,2,0,2,2,2,0,1,0,1,1,2,1,1,0,5,6,3,4,7,2,5,4,0,1,2,3,3,2,1,4,5,1,1,1,3,2,3,0,3,1,2,1,0,3
"947","2009-08-15",0,0,1,3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0
"948","2009-08-16",1,3,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,5,2,0,0,0,2,0,0,0,2,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1
"949","2009-08-17",2,7,0,14,15,3,0,7,3,0,0,4,0,7,1,3,1,1,5,0,1,3,7,8,4,10,2,0,0,0,1,3,3,1,2,3,2,2,0,5,0,0,0,1,2,1,2,0,0
"950","2009-08-18",3,5,3,4,5,4,0,7,2,3,3,6,1,2,2,0,4,2,1,0,4,3,9,2,2,5,1,1,0,1,0,2,0,0,2,2,2,0,0,4,1,0,6,2,0,1,1,2,4
"951","2009-08-19",5,3,1,7,7,3,0,3,1,0,0,2,0,1,1,0,3,1,1,0,5,0,6,3,2,11,0,0,0,1,0,2,1,3,0,1,1,1,0,3,1,3,2,3,3,1,1,0,1
"952","2009-08-20",3,5,2,9,2,1,0,4,1,4,3,0,0,1,0,1,3,1,0,1,3,1,5,2,5,2,1,1,2,0,6,3,0,2,3,4,3,1,2,0,0,0,4,3,2,1,0,0,0
"953","2009-08-21",7,8,4,10,4,4,0,2,1,3,4,3,1,4,2,2,3,5,1,0,7,1,10,4,6,1,2,1,0,0,0,7,3,1,2,2,9,1,1,7,0,1,1,4,3,1,1,0,0
"954","2009-08-22",1,0,1,1,0,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"955","2009-08-23",1,1,0,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,0,0,2,0,0,1,2,1,0,0,1,0,1,0,1,0,0,2
"956","2009-08-24",10,5,8,4,9,4,0,0,1,3,1,1,1,2,3,0,7,2,2,0,2,2,12,5,1,0,2,1,1,0,4,1,3,3,5,2,2,0,1,7,1,0,4,0,1,0,1,0,1
"957","2009-08-25",7,6,2,5,6,3,0,4,0,2,1,1,0,1,3,0,2,0,0,1,0,1,9,2,3,1,1,0,2,0,3,3,0,1,3,4,0,0,2,2,0,1,1,0,1,2,0,1,0
"958","2009-08-26",9,10,5,18,4,5,0,10,5,4,3,1,0,3,1,2,5,1,2,0,1,4,9,0,3,0,6,3,4,2,9,3,4,9,0,5,4,1,1,12,4,0,2,0,0,2,1,0,0
"959","2009-08-27",8,11,1,8,3,6,0,4,5,1,4,4,0,4,3,2,0,0,0,0,5,2,13,1,4,0,7,1,0,3,8,3,2,8,3,3,4,1,3,7,3,4,1,2,1,1,1,0,0
"960","2009-08-28",5,2,3,9,3,4,0,2,1,2,4,0,2,1,5,2,1,0,2,0,2,3,15,0,2,3,3,0,2,0,10,1,2,6,7,2,0,1,0,3,0,5,2,1,2,4,0,0,3
"961","2009-08-29",5,5,1,4,1,1,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,2,2,2,10,3,3,3,2,4,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0
"962","2009-08-30",3,7,2,3,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,4,3,1,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"963","2009-08-31",4,3,5,6,3,0,0,1,2,0,0,0,0,1,1,0,1,0,7,1,1,2,4,0,4,0,3,1,3,1,0,1,0,2,0,2,2,1,1,0,1,3,2,1,1,1,0,1,0
"964","2009-09-01",9,7,5,8,8,2,0,3,2,3,2,2,0,4,1,0,7,0,1,0,0,1,10,7,2,0,3,0,2,3,6,1,1,2,0,1,0,0,2,1,0,2,1,0,1,3,0,0,2
"965","2009-09-02",7,7,4,6,6,7,0,4,3,1,0,4,0,6,1,1,3,0,4,0,2,1,7,1,2,2,6,2,1,2,5,1,1,2,3,2,1,0,1,4,0,0,1,1,4,2,4,0,0
"966","2009-09-03",8,4,9,8,10,3,0,5,0,2,10,4,1,0,4,0,1,1,7,3,4,0,7,2,3,6,3,2,5,1,3,2,1,5,1,2,0,0,0,2,3,1,0,4,0,3,2,1,4
"967","2009-09-04",5,5,7,14,3,4,0,3,0,2,1,1,0,1,8,0,1,0,3,0,0,0,2,1,3,3,0,0,10,1,4,0,4,2,1,1,2,2,0,8,4,0,1,0,3,2,1,0,0
"968","2009-09-05",6,4,2,4,1,2,0,3,1,0,1,1,0,3,2,0,1,2,3,0,3,0,1,2,3,0,2,0,3,3,1,1,1,1,0,0,0,1,1,5,1,1,0,3,3,1,0,0,0
"969","2009-09-06",2,8,4,5,3,2,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,3,7,2,1,0,2,0,0,0,2,2,1,0,1,2,0,0,1,4,0,0,0,0,5,0,1,0,0
"970","2009-09-07",2,6,3,12,3,6,0,4,3,3,0,1,0,2,1,2,4,0,3,0,1,2,3,3,1,1,0,0,2,0,2,4,4,1,1,4,0,2,1,10,0,1,0,1,4,1,1,0,0
"971","2009-09-08",10,9,8,15,6,4,0,8,3,5,4,1,1,1,2,1,6,1,3,0,5,0,7,0,4,3,2,3,2,1,10,5,7,1,0,0,0,2,0,12,3,2,2,2,6,3,0,0,3
"972","2009-09-09",10,7,6,17,7,3,0,3,2,4,2,4,1,2,9,3,0,2,1,0,4,4,6,2,1,0,4,2,0,1,3,0,2,4,3,5,1,3,1,6,3,2,1,3,1,0,2,0,1
"973","2009-09-10",8,9,9,3,3,3,0,3,1,2,4,2,0,5,2,2,9,3,2,0,2,0,16,6,1,2,2,3,8,1,5,3,0,4,2,2,0,1,1,2,2,2,0,1,2,2,0,2,1
"974","2009-09-11",11,5,14,20,11,5,0,2,2,4,3,0,0,0,3,0,5,3,2,0,10,2,4,0,2,8,0,2,9,2,2,1,1,3,0,1,3,4,1,2,3,1,2,7,0,0,1,0,0
"975","2009-09-12",10,6,3,10,1,5,0,1,1,1,0,3,0,4,5,0,1,0,0,2,1,1,1,6,1,3,2,1,0,0,1,2,1,0,0,0,0,1,3,3,1,0,0,0,3,0,1,0,0
"976","2009-09-13",1,2,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"977","2009-09-14",9,4,9,8,3,4,0,2,1,5,3,1,1,3,2,0,6,4,2,2,3,1,5,2,0,5,1,0,2,0,5,0,1,3,0,0,1,0,3,3,5,1,2,2,2,2,1,0,2
"978","2009-09-15",9,14,6,12,5,2,0,10,2,3,0,1,0,1,5,6,0,1,2,0,4,1,15,3,3,3,4,1,2,3,3,0,1,2,0,6,1,0,0,3,2,0,1,3,2,1,2,0,0
"979","2009-09-16",5,4,2,4,1,0,0,3,0,3,0,1,0,2,0,1,0,0,0,1,6,1,7,1,1,1,3,1,0,0,0,1,0,2,0,4,0,1,1,1,1,0,1,3,4,1,2,0,0
"980","2009-09-17",8,6,8,12,4,1,0,2,1,4,4,2,0,1,3,0,0,0,1,2,6,1,3,1,2,6,3,3,3,0,4,2,2,0,0,5,0,2,2,3,3,0,1,3,1,3,1,1,0
"981","2009-09-18",7,9,1,13,2,5,0,10,3,2,1,3,0,1,1,7,2,2,1,3,4,4,5,0,1,11,1,1,1,7,2,1,2,2,0,1,0,2,3,5,1,2,2,1,3,2,1,0,1
"982","2009-09-19",0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"983","2009-09-20",3,2,1,2,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0,2,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
"984","2009-09-21",7,6,5,7,2,6,0,3,3,2,1,2,0,2,5,0,4,0,0,1,3,1,10,0,3,8,2,1,1,1,5,2,1,3,0,2,0,2,2,4,0,1,8,3,4,2,0,0,0
"985","2009-09-22",5,4,6,13,10,1,0,7,1,4,6,2,0,6,1,1,9,4,1,0,18,1,4,1,3,9,1,6,4,2,2,2,1,2,0,2,1,3,2,3,0,4,2,11,1,1,0,0,2
"986","2009-09-23",7,13,7,10,5,5,0,2,3,1,3,4,0,3,2,5,3,3,2,1,4,2,11,1,1,3,1,6,4,2,2,2,2,1,1,3,1,0,0,4,2,2,0,2,2,1,0,0,1
"987","2009-09-24",8,6,7,8,7,1,0,4,1,3,4,3,1,0,1,0,6,1,2,0,5,2,2,0,5,10,1,1,2,1,2,2,1,3,0,1,2,0,2,3,3,5,4,2,3,1,1,0,1
"988","2009-09-25",5,8,4,22,4,4,0,12,1,6,7,8,0,4,5,1,11,4,4,2,14,1,5,3,2,7,5,3,2,0,4,0,4,2,1,6,1,5,1,5,0,1,5,7,4,2,2,1,2
"989","2009-09-26",2,0,1,1,2,0,0,1,0,0,3,0,0,1,1,0,1,0,0,0,4,1,1,0,1,0,1,1,0,2,1,2,0,0,0,1,0,1,1,0,0,0,1,2,1,0,1,0,1
"990","2009-09-27",3,4,0,6,0,3,0,0,0,1,0,1,2,2,0,0,4,1,0,0,7,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,5,0,1,0,0,0
"991","2009-09-28",5,8,2,16,8,12,0,0,3,0,3,2,0,1,1,1,8,2,4,1,4,2,3,3,2,4,1,2,2,0,2,0,2,0,2,2,5,2,1,4,3,4,1,2,3,1,1,0,0
"992","2009-09-29",6,5,5,7,13,2,0,4,2,1,9,3,0,2,1,1,2,3,2,0,11,3,5,2,2,4,3,4,4,0,1,5,2,1,0,3,1,0,0,2,1,0,0,5,2,1,0,0,1
"993","2009-09-30",13,9,14,12,2,6,0,3,5,3,13,3,0,3,2,3,8,1,2,1,4,4,5,3,2,2,2,0,4,1,8,1,4,0,0,2,3,3,3,4,2,2,5,4,1,3,0,0,5
"994","2009-10-01",2,3,5,9,3,5,0,0,1,0,1,0,0,2,1,0,4,0,2,1,2,0,5,0,2,3,2,1,3,0,5,3,0,0,1,3,0,1,1,0,1,0,1,2,0,0,1,0,0
"995","2009-10-02",4,9,6,9,9,2,0,3,2,4,5,3,0,3,3,1,3,3,2,0,6,1,2,2,1,3,4,0,0,0,1,0,0,0,1,21,2,2,4,2,1,0,0,1,3,0,1,0,0
"996","2009-10-03",1,1,1,1,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,2,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
"997","2009-10-04",5,2,2,4,0,0,0,4,0,0,3,3,0,2,1,0,4,1,1,0,4,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,2,0,2,0,0,0
"998","2009-10-05",9,7,8,10,3,7,0,4,3,2,10,4,0,4,2,0,5,5,1,0,12,3,8,2,4,4,3,4,2,0,4,4,2,1,4,12,3,3,2,5,1,0,2,5,3,5,0,1,2
"999","2009-10-06",5,9,5,7,5,4,1,5,0,2,4,3,0,2,6,0,7,3,1,0,0,3,3,1,3,4,3,0,1,1,3,1,2,0,2,4,2,0,2,5,1,3,2,0,0,1,2,0,3
"1000","2009-10-07",10,9,12,14,10,2,0,3,4,9,8,4,1,1,1,0,0,2,2,0,5,1,4,1,3,5,3,3,2,2,12,1,0,2,0,5,2,2,1,1,4,0,1,5,0,2,3,0,0
"1001","2009-10-08",9,5,10,14,9,1,0,5,2,5,8,3,1,1,1,1,12,4,1,0,4,2,1,0,5,13,3,6,8,0,5,2,1,1,1,3,4,0,2,2,6,3,3,2,1,0,2,0,1
"1002","2009-10-09",16,19,24,8,2,2,0,3,1,2,11,2,0,2,4,0,8,5,3,0,5,2,2,2,3,3,2,3,10,0,0,0,1,1,1,2,2,1,0,2,3,2,0,3,2,2,1,0,0
"1003","2009-10-10",3,8,2,1,1,1,0,1,1,0,2,0,0,2,0,0,2,2,1,0,3,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
"1004","2009-10-11",2,4,3,5,1,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,4,1,1,0,0,2,0,0,3,1,6,3,1,0,0,4,0,0,0,2,2,1,1,2,0,0,0,0,1
"1005","2009-10-12",7,8,7,6,3,0,0,9,1,1,4,2,0,0,1,2,5,5,2,1,6,1,2,1,0,2,1,2,4,3,0,1,1,0,0,3,1,0,2,3,0,1,0,4,0,1,0,0,0
"1006","2009-10-13",3,7,8,10,1,1,0,5,4,1,4,1,0,1,4,1,11,2,2,0,3,0,1,2,3,3,1,0,6,0,4,1,0,1,1,6,1,1,2,0,0,0,6,1,2,0,1,0,0
"1007","2009-10-14",4,9,6,11,3,8,0,4,0,4,1,1,0,5,1,0,0,0,2,0,6,1,1,1,3,4,1,0,1,0,3,0,0,0,0,2,6,1,1,0,1,6,0,2,0,1,0,1,1
"1008","2009-10-15",6,4,5,3,7,1,0,3,0,1,1,1,0,2,1,0,2,0,1,0,1,0,2,1,2,2,0,0,2,2,0,1,2,0,2,5,0,1,1,3,0,0,2,1,1,1,2,0,2
"1009","2009-10-16",2,4,1,6,2,2,0,6,1,5,2,2,0,1,0,0,2,0,0,1,0,1,2,1,1,1,1,2,0,0,5,0,1,1,1,5,1,2,1,5,1,0,1,0,0,2,1,0,1
"1010","2009-10-17",1,1,0,2,4,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,1
"1011","2009-10-18",7,3,3,4,3,0,0,2,0,0,5,1,1,1,2,0,2,2,0,1,4,0,1,2,0,2,2,3,4,0,1,3,2,0,0,0,0,0,1,3,1,0,1,2,0,1,0,0,2
"1012","2009-10-19",4,4,5,3,1,1,0,5,1,1,5,0,0,1,2,2,1,3,0,0,1,1,1,0,3,9,1,3,2,0,1,1,1,1,0,3,1,0,0,2,0,1,2,1,0,1,0,0,0
"1013","2009-10-20",6,3,6,9,4,1,0,5,2,2,2,3,0,2,1,1,3,2,4,0,4,2,5,3,3,1,0,1,3,1,4,2,0,2,1,2,0,1,4,2,4,1,1,2,1,1,0,1,1
"1014","2009-10-21",2,2,4,5,1,2,0,3,0,1,2,2,0,2,1,0,6,1,1,1,3,0,1,1,2,3,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,2,0,0,0,1
"1015","2009-10-22",5,7,6,6,10,2,0,4,0,1,2,2,1,2,4,0,1,0,1,0,6,1,8,3,3,2,1,2,6,2,5,0,3,2,1,2,1,0,0,8,1,3,1,3,0,3,0,0,2
"1016","2009-10-23",3,5,5,13,2,1,0,5,0,3,0,1,0,1,2,0,0,1,1,0,2,1,5,2,0,1,2,0,0,0,2,0,0,2,0,0,2,1,1,3,1,1,1,0,2,2,0,0,0
"1017","2009-10-24",1,0,1,4,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"1018","2009-10-25",1,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"1019","2009-10-26",6,4,3,13,2,1,0,1,1,2,5,2,0,0,1,1,4,1,5,0,6,0,2,0,0,0,1,1,2,2,2,2,0,1,0,4,0,2,1,0,0,1,2,1,1,1,0,2,1
"1020","2009-10-27",4,1,5,4,1,5,0,5,0,2,0,1,0,1,2,0,0,0,1,0,3,0,1,4,0,0,2,0,1,0,0,0,1,2,0,2,2,1,0,4,3,1,0,0,2,0,2,0,0
"1021","2009-10-28",5,4,8,6,1,4,0,0,0,2,1,2,0,3,2,0,13,1,2,0,7,0,2,0,3,4,2,1,2,0,2,0,2,0,1,0,1,0,2,5,5,1,2,2,1,1,1,0,2
"1022","2009-10-29",6,4,7,13,1,3,0,6,2,0,6,2,0,1,4,0,7,2,4,1,1,0,1,1,0,1,1,1,3,2,5,2,0,0,1,3,0,2,2,2,2,0,0,0,0,1,1,0,1
